0.000000 0.324083 0.654332 0.365802 -0.063889
0.002000 0.324814 0.654204 0.365802 -0.063889
0.004000 0.325546 0.654076 0.365802 -0.063889
0.006000 0.326278 0.653948 0.365802 -0.063889
0.008000 0.327009 0.653821 0.365802 -0.063889
0.010000 0.327741 0.653693 0.365802 -0.063889
0.012000 0.328472 0.653565 0.365802 -0.063889
0.014000 0.329204 0.653437 0.365802 -0.063889
0.016000 0.329936 0.653309 0.365802 -0.063889
0.018000 0.330667 0.653182 0.365802 -0.063889
0.020000 0.331399 0.653054 0.365802 -0.063889
0.022000 0.332130 0.652926 0.365802 -0.063889
0.024000 0.332862 0.652798 0.365802 -0.063889
0.026000 0.333594 0.652671 0.365802 -0.063889
0.028000 0.334325 0.652543 0.365802 -0.063889
0.030000 0.335057 0.652415 0.365802 -0.063889
0.032000 0.335788 0.652287 0.365802 -0.063889
0.034000 0.336520 0.652159 0.365802 -0.063889
0.036000 0.337252 0.652032 0.365802 -0.063889
0.038000 0.337983 0.651904 0.365802 -0.063889
0.040000 0.338715 0.651776 0.365802 -0.063889
0.042000 0.339446 0.651648 0.365802 -0.063889
0.044000 0.340178 0.651521 0.365802 -0.063889
0.046000 0.340910 0.651393 0.365802 -0.063889
0.048000 0.341641 0.651265 0.365802 -0.063889
0.050000 0.342373 0.651137 0.365802 -0.063889
0.052000 0.343104 0.651009 0.365802 -0.063889
0.054000 0.343836 0.650882 0.365802 -0.063889
0.056000 0.344568 0.650754 0.365802 -0.063889
0.058000 0.345299 0.650626 0.365802 -0.063889
0.060000 0.346031 0.650498 0.365802 -0.063889
0.062000 0.346763 0.650371 0.365802 -0.063889
0.064000 0.347494 0.650243 0.365802 -0.063889
0.066000 0.348226 0.650115 0.365802 -0.063889
0.068000 0.348957 0.649987 0.365802 -0.063889
0.070000 0.349689 0.649859 0.365802 -0.063889
0.072000 0.350421 0.649732 0.365802 -0.063889
0.074000 0.351152 0.649604 0.365802 -0.063889
0.076000 0.351884 0.649476 0.365802 -0.063889
0.078000 0.352615 0.649348 0.365802 -0.063889
0.080000 0.353347 0.649221 0.365802 -0.063889
0.082000 0.354079 0.649093 0.365802 -0.063889
0.084000 0.354810 0.648965 0.365802 -0.063889
0.086000 0.355542 0.648837 0.365802 -0.063889
0.088000 0.356273 0.648709 0.365802 -0.063889
0.090000 0.357005 0.648582 0.365802 -0.063889
0.092000 0.357737 0.648454 0.365802 -0.063889
0.094000 0.358468 0.648326 0.365802 -0.063889
0.096000 0.359200 0.648198 0.365802 -0.063889
0.098000 0.359931 0.648071 0.365802 -0.063889
0.100000 0.360663 0.647943 0.365802 -0.063889
0.102000 0.361395 0.647815 0.365802 -0.063889
0.104000 0.362126 0.647687 0.365802 -0.063889
0.106000 0.362858 0.647559 0.365802 -0.063889
0.108000 0.363589 0.647432 0.365802 -0.063889
0.110000 0.364321 0.647304 0.365802 -0.063889
0.112000 0.365053 0.647176 0.365802 -0.063889
0.114000 0.365784 0.647048 0.365802 -0.063889
0.116000 0.366516 0.646921 0.365802 -0.063889
0.118000 0.367247 0.646793 0.365802 -0.063889
0.120000 0.367979 0.646665 0.365802 -0.063889
0.122000 0.368711 0.646537 0.365802 -0.063889
0.124000 0.369442 0.646409 0.365802 -0.063889
0.126000 0.370174 0.646282 0.365802 -0.063889
0.128000 0.370905 0.646154 0.365802 -0.063889
0.130000 0.371637 0.646026 0.365802 -0.063889
0.132000 0.372369 0.645898 0.365802 -0.063889
0.134000 0.373100 0.645771 0.365802 -0.063889
0.136000 0.373832 0.645643 0.365802 -0.063889
0.138000 0.374563 0.645515 0.365802 -0.063889
0.140000 0.375295 0.645387 0.365802 -0.063889
0.142000 0.376027 0.645259 0.365802 -0.063889
0.144000 0.376758 0.645132 0.365802 -0.063889
0.146000 0.377490 0.645004 0.365802 -0.063889
0.148000 0.378221 0.644876 0.365802 -0.063889
0.150000 0.378953 0.644748 0.365802 -0.063889
0.152000 0.379685 0.644621 0.365802 -0.063889
0.154000 0.380416 0.644493 0.365802 -0.063889
0.156000 0.381148 0.644365 0.365802 -0.063889
0.158000 0.381880 0.644237 0.365802 -0.063889
0.160000 0.382611 0.644109 0.365802 -0.063889
0.162000 0.383343 0.643982 0.365802 -0.063889
0.164000 0.384074 0.643854 0.365802 -0.063889
0.166000 0.384806 0.643726 0.365802 -0.063889
0.168000 0.385538 0.643598 0.365802 -0.063889
0.170000 0.386269 0.643471 0.365802 -0.063889
0.172000 0.387001 0.643343 0.365802 -0.063889
0.174000 0.387732 0.643215 0.365802 -0.063889
0.176000 0.388464 0.643087 0.365802 -0.063889
0.178000 0.389196 0.642959 0.365802 -0.063889
0.180000 0.389927 0.642832 0.365802 -0.063889
0.182000 0.390659 0.642704 0.365802 -0.063889
0.184000 0.391390 0.642576 0.365802 -0.063889
0.186000 0.392122 0.642448 0.365802 -0.063889
0.188000 0.392854 0.642321 0.365802 -0.063889
0.190000 0.393585 0.642193 0.365802 -0.063889
0.192000 0.394317 0.642065 0.365802 -0.063889
0.194000 0.395048 0.641937 0.365802 -0.063889
0.196000 0.395780 0.641809 0.365802 -0.063889
0.198000 0.396512 0.641682 0.365802 -0.063889
0.200000 0.397243 0.641554 0.365802 -0.063889
0.202000 0.397975 0.641426 0.365802 -0.063889
0.204000 0.398706 0.641298 0.365802 -0.063889
0.206000 0.399438 0.641171 0.365802 -0.063889
0.208000 0.400170 0.641043 0.365802 -0.063889
0.210000 0.400901 0.640915 0.365802 -0.063889
0.212000 0.401633 0.640787 0.365802 -0.063889
0.214000 0.402364 0.640659 0.365802 -0.063889
0.216000 0.403096 0.640532 0.365802 -0.063889
0.218000 0.403828 0.640404 0.365802 -0.063889
0.220000 0.404559 0.640276 0.365802 -0.063889
0.222000 0.405291 0.640148 0.365802 -0.063889
0.224000 0.406022 0.640021 0.365802 -0.063889
0.226000 0.406754 0.639893 0.365802 -0.063889
0.228000 0.407486 0.639765 0.365802 -0.063889
0.230000 0.408217 0.639637 0.365802 -0.063889
0.232000 0.408949 0.639509 0.365802 -0.063889
0.234000 0.409680 0.639382 0.365802 -0.063889
0.236000 0.410412 0.639254 0.365802 -0.063889
0.238000 0.411144 0.639126 0.365802 -0.063889
0.240000 0.411875 0.638998 0.365802 -0.063889
0.242000 0.412607 0.638871 0.365802 -0.063889
0.244000 0.413338 0.638743 0.365802 -0.063889
0.246000 0.414070 0.638615 0.365802 -0.063889
0.248000 0.414802 0.638487 0.365802 -0.063889
0.250000 0.415533 0.638359 0.365802 -0.063889
0.252000 0.416265 0.638232 0.365802 -0.063889
0.254000 0.416996 0.638104 0.365802 -0.063889
0.256000 0.417728 0.637976 0.365802 -0.063889
0.258000 0.418460 0.637848 0.365802 -0.063889
0.260000 0.419191 0.637721 0.365802 -0.063889
0.262000 0.419923 0.637593 0.365802 -0.063889
0.264000 0.420655 0.637465 0.365802 -0.063889
0.266000 0.421386 0.637337 0.365802 -0.063889
0.268000 0.422118 0.637209 0.365802 -0.063889
0.270000 0.422849 0.637082 0.365802 -0.063889
0.272000 0.423581 0.636954 0.365802 -0.063889
0.274000 0.424313 0.636826 0.365802 -0.063889
0.276000 0.425044 0.636698 0.365802 -0.063889
0.278000 0.425776 0.636571 0.365802 -0.063889
0.280000 0.426507 0.636443 0.365802 -0.063889
0.282000 0.427239 0.636315 0.365802 -0.063889
0.284000 0.427971 0.636187 0.365802 -0.063889
0.286000 0.428702 0.636059 0.365802 -0.063889
0.288000 0.429434 0.635932 0.365802 -0.063889
0.290000 0.430165 0.635804 0.365802 -0.063889
0.292000 0.430897 0.635676 0.365802 -0.063889
0.294000 0.431629 0.635548 0.365802 -0.063889
0.296000 0.432360 0.635421 0.365802 -0.063889
0.298000 0.433092 0.635293 0.365802 -0.063889
0.300000 0.433823 0.635165 0.365802 -0.063889
0.302000 0.434555 0.635037 0.365802 -0.063889
0.304000 0.435287 0.634909 0.365802 -0.063889
0.306000 0.436018 0.634782 0.365802 -0.063889
0.308000 0.436750 0.634654 0.365802 -0.063889
0.310000 0.437481 0.634526 0.365802 -0.063889
0.312000 0.438213 0.634398 0.365802 -0.063889
0.314000 0.438945 0.634270 0.365802 -0.063889
0.316000 0.439676 0.634143 0.365802 -0.063889
0.318000 0.440408 0.634015 0.365802 -0.063889
0.320000 0.441139 0.633887 0.365802 -0.063889
0.322000 0.441871 0.633759 0.365802 -0.063889
0.324000 0.442603 0.633632 0.365802 -0.063889
0.326000 0.443334 0.633504 0.365802 -0.063889
0.328000 0.444066 0.633376 0.365802 -0.063889
0.330000 0.444797 0.633248 0.365802 -0.063889
0.332000 0.445529 0.633120 0.365802 -0.063889
0.334000 0.446261 0.632993 0.365802 -0.063889
0.336000 0.446992 0.632865 0.365802 -0.063889
0.338000 0.447724 0.632737 0.365802 -0.063889
0.340000 0.448455 0.632609 0.365802 -0.063889
0.342000 0.449187 0.632482 0.365802 -0.063889
0.344000 0.449919 0.632354 0.365802 -0.063889
0.346000 0.450650 0.632226 0.365802 -0.063889
0.348000 0.451382 0.632098 0.365802 -0.063889
0.350000 0.452113 0.631970 0.365802 -0.063889
0.352000 0.452845 0.631843 0.365802 -0.063889
0.354000 0.453577 0.631715 0.365802 -0.063889
0.356000 0.454308 0.631587 0.365802 -0.063889
0.358000 0.455040 0.631459 0.365802 -0.063889
0.360000 0.455771 0.631332 0.365802 -0.063889
0.362000 0.456503 0.631204 0.365802 -0.063889
0.364000 0.457235 0.631076 0.365802 -0.063889
0.366000 0.457966 0.630948 0.365802 -0.063889
0.368000 0.458698 0.630820 0.365802 -0.063889
0.370000 0.459430 0.630693 0.365802 -0.063889
0.372000 0.460161 0.630565 0.365802 -0.063889
0.374000 0.460893 0.630437 0.365802 -0.063889
0.376000 0.461624 0.630309 0.365802 -0.063889
0.378000 0.462356 0.630182 0.365802 -0.063889
0.380000 0.463088 0.630054 0.365802 -0.063889
0.382000 0.463819 0.629926 0.365802 -0.063889
0.384000 0.464551 0.629798 0.365802 -0.063889
0.386000 0.465282 0.629670 0.365802 -0.063889
0.388000 0.466014 0.629543 0.365802 -0.063889
0.390000 0.466746 0.629415 0.365802 -0.063889
0.392000 0.467477 0.629287 0.365802 -0.063889
0.394000 0.468209 0.629159 0.365802 -0.063889
0.396000 0.468940 0.629032 0.365802 -0.063889
0.398000 0.469672 0.628904 0.365802 -0.063889
0.400000 0.470404 0.628776 0.365802 -0.063889
0.402000 0.471135 0.628648 0.365802 -0.063889
0.404000 0.471867 0.628520 0.365802 -0.063889
0.406000 0.472598 0.628393 0.365802 -0.063889
0.408000 0.473330 0.628265 0.365802 -0.063889
0.410000 0.474062 0.628137 0.365802 -0.063889
0.412000 0.474793 0.628009 0.365802 -0.063889
0.414000 0.475525 0.627882 0.365802 -0.063889
0.416000 0.476256 0.627754 0.365802 -0.063889
0.418000 0.476988 0.627626 0.365802 -0.063889
0.420000 0.477720 0.627498 0.365802 -0.063889
0.422000 0.478451 0.627370 0.365802 -0.063889
0.424000 0.479183 0.627243 0.365802 -0.063889
0.426000 0.479914 0.627115 0.365802 -0.063889
0.428000 0.480646 0.626987 0.365802 -0.063889
0.430000 0.481378 0.626859 0.365802 -0.063889
0.432000 0.482109 0.626732 0.365802 -0.063889
0.434000 0.482841 0.626604 0.365802 -0.063889
0.436000 0.483572 0.626476 0.365802 -0.063889
0.438000 0.484304 0.626348 0.365802 -0.063889
